epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6606060862541199,1.7890756130218506,0.001,0.8285714387893677,0.3146761357784271
1,0.7651515007019043,0.5254407525062561,0.001,0.7714285850524902,0.4677371382713318
2,0.760606050491333,0.5149776339530945,0.001,0.7428571581840515,0.4578962028026581
3,0.7136363387107849,0.5435112118721008,0.001,0.7928571701049805,0.5298547744750977
4,0.7666666507720947,0.5125386118888855,0.000100000005,0.8071428537368774,0.45398423075675964
5,0.7818182110786438,0.49550530314445496,0.000100000005,0.8428571224212646,0.36908864974975586
